id;geom;dates
1;LINESTRING(451022.51838254696 4630704.881920267,450921.7218203255 4630671.821049664,450928.0914858447 4630656.121807723,450913.07477614796 4630634.129860863,450871.67536466505 4630615.983601513,450843.62904014235 4630571.209060303,450732.72433021606 4630469.825118347,450695.5465403279 4630449.874211815,450649.38172905025 4630451.414716918,450651.2849742358 4630438.410875651,450715.96586411184 4630400.2131292885,450681.570898404 4630350.375621424,450668.63924021064 4630305.8303916175,450676.41577211133 4630241.378422864,450688.4233662768 4630224.307629156,450706.9829656844 4630229.953024256,450676.8472906015 4630231.715709338,450678.0559030198 4630190.292649426,450634.6266438965 4630131.3022110555,450633.0235496647 4630103.6664887685,450670.2661219932 4630024.576668225,450664.67671199696 4629936.90054667,450726.5324111483 4629825.663928762,450715.95475556044 4629749.236405736,450691.08880621736 4629696.557274116,450694.3385309787 4629662.004092258,450671.63617142115 4629609.976269193,450595.3088459741 4629514.5732006505,450571.4126470896 4629374.284095757,450551.2665171275 4629403.735896655,450558.09725660505 4629442.549520705,450530.25348271214 4629523.795298697,450540.28891311574 4629593.564434432,450523.9934737864 4629651.191604054,450508.5206540242 4629647.745884324,450467.51209693716 4629459.499207228,450441.7114051005 4629416.154040595,450431.9205494481 4629369.810948206,450351.06444880716 4629269.00135643,450324.8277584704 4629199.012126346,450288.3228498614 4629157.518506937,450217.65621979197 4629112.932302917,450235.36423811933 4629127.020830383,450322.87910443335 4629133.850324417,450383.066625883 4629164.742515608,450415.6505884763 4629108.223244984,450366.86857868906 4629116.889621913,450284.26072118396 4629039.409515189,450241.7252964009 4629038.595578975,450193.4761434009 4629004.623405565,450180.17160307657 4628990.726306924,450163.66552361846 4628910.899001092,450142.3593302942 4628916.932437757,450135.06938330916 4628884.118097571,450065.42298890534 4628819.651635444,450015.2589313147 4628809.121639698,449971.83579070517 4628824.081951246,449962.0532330709 4628803.165597244,449967.57401643245 4628737.507403277,449932.66036600596 4628674.7974341195,449899.6067410233 4628664.148255832,449819.00712232955 4628672.930663102,449758.27094322216 4628706.667246057,449723.1726017954 4628700.58555789,449712.69087981794 4628627.711791076,449672.7355167004 4628569.035702767,449404.47776910296 4628484.216278217,449421.23797638837 4628422.697169259,449400.7687932321 4628406.298533149,449411.56716990616 4628382.683361155,449396.2596404823 4628356.144311083,449406.83909237734 4628348.519202692,449396.69240566745 4628335.15631559,449399.78972287406 4628315.037687409,449408.362495523 4628317.308595321,449401.9939918704 4628250.956974775,449287.9633174628 4628021.486943193,449299.0263271708 4628023.4069455685,449400.55962846533 4628271.285876808,449375.7063904551 4628316.207690353,449343.4234479543 4628297.45029876,449321.0790285691 4628297.830928239,449308.16700688726 4628316.242767954,449280.5584520652 4628312.330677769,449276.88650271285 4628286.597481376,449213.57342818903 4628203.440911853,449166.35492684506 4628164.02768866,449139.47169286024 4628273.696100102,449078.8569912299 4628301.219811854,449064.4166553547 4628361.501858426,449000.95484781585 4628432.237808381,448995.6301281186 4628454.371110943,449005.1959295953 4628467.737589009,448956.16561366856 4628500.176068232,448876.5620634896 4628601.784340315,448771.404198484 4628672.710103511,448706.3945751494 4628746.901884716,448725.4812879021 4628744.211042392,448713.235678707 4628727.866329071,448720.65391980717 4628742.91333721,448750.6484305888 4628697.508086861,448723.9765396782 4628742.889471118,448717.5909838772 4628732.831463372,448728.19852685515 4628740.860578333,448731.1485039551 4628712.082207782,448767.75565503514 4628673.624538591,448851.8928321776 4628625.388695871,448971.7734703269 4628487.184841456,449012.7701109687 4628411.612596695,449065.9862708987 4628360.26931479,449086.8001593229 4628308.3802091135,449142.89262606826 4628275.781329075,449161.9303510219 4628231.011123594,449166.95461202506 4628166.577141278,449175.72627798625 4628161.740348505,449275.46823970816 4628274.061010678,449279.35498619365 4628318.334922052,449314.4609654643 4628301.764004868,449381.2335372344 4628310.727965757,449413.1360642317 4628439.964433692,449395.83716917946 4628460.627831675,449396.36539233464 4628488.270903555,449387.324743077 4628478.564226174,449424.4308294343 4628521.603511953,449422.80940832605 4628550.705223473,449447.8974247832 4628585.94654925,449425.6652898634 4628590.323201296,449439.1793532086 4628621.760397836,449501.8613353007 4628687.047330504,449478.2742812845 4628676.000042816,449481.68528109905 4628664.983795559,449449.1950908777 4628687.086970269,449459.3901785913 4628719.102865,449508.97794474417 4628765.385166422,449490.94596752274 4628823.249064805,449504.94024917687 4628840.470965319,449497.3008954225 4628805.661138783,449470.9146163265 4628809.844988733,449540.7061333335 4628882.298973489,449501.10949183296 4628815.62702391,449518.4908785854 4628853.69889866,449526.7195755586 4628842.648602176,449554.4536538904 4628935.163801637,449570.1205133584 4628942.270147359,449561.7781182718 4628937.221642157,449570.55080943165 4628956.146036227,449560.73840096674 4628954.660923398,449564.2609543597 4628982.949049976,449573.49659095943 4628985.104430119,449584.89140709396 4629057.749536202,449651.95252066775 4629120.453098681,449566.6419883985 4629143.59473659,449556.3525472629 4629133.341518067,449559.8514058635 4629146.5295371,449601.54335738986 4629204.41552888,449632.4471744307 4629204.9746107375,449627.56857807026 4629196.348584128,449676.6201481257 4629214.322778783,449670.5828410663 4629182.721383094,449696.0263151593 4629221.736124388,449720.6802231764 4629219.452818983,449790.04527709296 4629291.246000389,449862.4536222356 4629323.491275239,449944.1220489822 4629326.026942021,450016.6605882032 4629365.1567995995,450085.68750381976 4629460.493824253,450129.3156571857 4629475.40014259,450148.6865894834 4629466.049210959,450135.7198015382 4629429.055311375,450151.5445602011 4629482.794987817,450174.5520200642 4629411.3521934645,450167.2725241728 4629403.74185096,450224.4495445778 4629539.13422711,450228.39338067384 4629592.512815434,450255.4692462857 4629675.708613057,450303.81369767355 4629712.123193011,450333.063767757 4629678.277062936,450390.24246476835 4629874.404899833,450462.2031816989 4629915.2086814875,450535.0423981056 4630022.959009837,450568.80318862206 4630052.814570098,450589.155066612 4630053.339807154,450668.86530843866 4630182.3619225165,450680.2869591025 4630224.696956604,450665.58841633156 4630272.9861905845,450680.10999075725 4630343.279709368,450710.6769968104 4630404.024730771,450646.215251476 4630449.882179192,450705.38118588825 4630454.913704061,450748.7090784263 4630499.582210631,450708.49292388954 4630508.631414755,450760.58678985154 4630499.833324113,450880.8827628489 4630626.46818962,450936.7510888739 4630623.196958239,450953.9986134571 4630655.6105688,450939.8808889354 4630679.801448379,450926.1628014634 4630677.564134455);1409375008.0,1409375275.0,1409375327.0,1409375441.0,1409375484.0,1409375531.0,1409375681.0,1409375713.0,1409375753.0,1409375768.0,1409375870.0,1409375946.0,1409376027.0,1409376094.0,1409376182.0,1409376242.0,1409376356.0,1409376395.0,1409376493.0,1409376563.0,1409376693.0,1409376781.0,1409376969.0,1409377038.0,1409377091.0,1409377124.0,1409377184.0,1409377303.0,1409377593.0,1409377666.0,1409377713.0,1409377897.0,1409378001.0,1409378062.0,1409378167.0,1409378390.0,1409378468.0,1409378574.0,1409378762.0,1409378937.0,1409378991.0,1409379094.0,1409379127.0,1409379216.0,1409379342.0,1409379414.0,1409379466.0,1409379686.0,1409379735.0,1409379804.0,1409379841.0,1409379950.0,1409379998.0,1409380038.0,1409380133.0,1409380196.0,1409380315.0,1409380349.0,1409380427.0,1409380505.0,1409380536.0,1409380627.0,1409380685.0,1409380718.0,1409380802.0,1409380840.0,1409381086.0,1409381237.0,1409381276.0,1409381302.0,1409381405.0,1409381416.0,1409381455.0,1409381492.0,1409381578.0,1409381719.0,1409382195.0,1409382210.0,1409382490.0,1409382567.0,1409382669.0,1409382728.0,1409382768.0,1409382884.0,1409382971.0,1409383202.0,1409383317.0,1409383484.0,1409383622.0,1409383727.0,1409384105.0,1409384123.0,1409384142.0,1409384242.0,1409384389.0,1409384523.0,1409384913.0,1409384968.0,1409385016.0,1409385110.0,1409385188.0,1409385881.0,1409386044.0,1409386154.0,1409386430.0,1409386612.0,1409386774.0,1409386927.0,1409387023.0,1409387132.0,1409387321.0,1409387452.0,1409387516.0,1409387582.0,1409387593.0,1409387832.0,1409387902.0,1409387959.0,1409388030.0,1409388211.0,1409388242.0,1409388290.0,1409388311.0,1409388461.0,1409388515.0,1409388550.0,1409388584.0,1409388650.0,1409388775.0,1409388797.0,1409388861.0,1409388896.0,1409388931.0,1409389036.0,1409389120.0,1409389189.0,1409389279.0,1409389305.0,1409389603.0,1409389803.0,1409389948.0,1409389989.0,1409390172.0,1409390218.0,1409390237.0,1409390253.0,1409390294.0,1409390342.0,1409390404.0,1409390647.0,1409390879.0,1409391010.0,1409391032.0,1409391041.0,1409391193.0,1409391271.0,1409391297.0,1409391425.0,1409391481.0,1409391561.0,1409391601.0,1409391741.0,1409391813.0,1409391887.0,1409391983.0,1409392100.0,1409392179.0,1409392204.0,1409392255.0,1409392292.0,1409392352.0,1409392369.0,1409392488.0,1409392505.0,1409392544.0,1409392596.0,1409392646.0,1409392743.0,1409392820.0,1409392928.0,1409392971.0,1409392992.0,1409393121.0,1409393168.0,1409393242.0,1409393292.0,1409393346.0,1409393429.0,1409393495.0,1409393548.0,1409393603.0,1409393759.0,1409393898.0,1409393973.0,1409394075.0,1409394108.0,1409394131.0
